replicate,block,temp,rh,evap,tray_no,development_time,development_rate
35-90-E-3,4,35,90,E,3,7,0.14285714285714285
35-90-E-3,4,35,90,E,3,7,0.14285714285714285
35-90-E-3,4,35,90,E,3,7,0.14285714285714285
35-90-E-3,4,35,90,E,3,7,0.14285714285714285
35-90-E-3,4,35,90,E,3,7,0.14285714285714285
35-90-E-3,4,35,90,E,3,7,0.14285714285714285
35-90-E-3,4,35,90,E,3,7,0.14285714285714285
35-90-E-3,4,35,90,E,3,7,0.14285714285714285
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,8,0.125
35-90-E-3,4,35,90,E,3,9,0.1111111111111111
35-90-E-3,4,35,90,E,3,9,0.1111111111111111
35-90-E-3,4,35,90,E,3,11,0.09090909090909091
35-90-E-3,4,35,90,E,3,11,0.09090909090909091
35-90-E-3,4,35,90,E,3,11,0.09090909090909091
35-90-E-3,4,35,90,E,3,11,0.09090909090909091
32-60-C-1,4,32,60,C,1,6,0.16666666666666666
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,7,0.14285714285714285
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,8,0.125
32-60-C-1,4,32,60,C,1,9,0.1111111111111111
32-60-C-1,4,32,60,C,1,9,0.1111111111111111
32-60-C-1,4,32,60,C,1,10,0.1
32-60-C-1,4,32,60,C,1,10,0.1
32-60-C-1,4,32,60,C,1,11,0.09090909090909091
32-60-C-1,4,32,60,C,1,11,0.09090909090909091
32-60-C-1,4,32,60,C,1,11,0.09090909090909091
32-60-C-1,4,32,60,C,1,11,0.09090909090909091
32-60-C-1,4,32,60,C,1,11,0.09090909090909091
32-60-C-1,4,32,60,C,1,11,0.09090909090909091
32-60-C-1,4,32,60,C,1,12,0.08333333333333333
32-60-C-1,4,32,60,C,1,12,0.08333333333333333
32-60-C-1,4,32,60,C,1,13,0.07692307692307693
32-60-C-1,4,32,60,C,1,15,0.06666666666666667
32-60-C-1,4,32,60,C,1,15,0.06666666666666667
32-60-C-2,4,32,60,C,2,6,0.16666666666666666
32-60-C-2,4,32,60,C,2,6,0.16666666666666666
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,7,0.14285714285714285
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,8,0.125
32-60-C-2,4,32,60,C,2,9,0.1111111111111111
32-60-C-2,4,32,60,C,2,9,0.1111111111111111
32-60-C-2,4,32,60,C,2,9,0.1111111111111111
32-60-C-2,4,32,60,C,2,9,0.1111111111111111
32-60-C-2,4,32,60,C,2,9,0.1111111111111111
32-60-C-2,4,32,60,C,2,9,0.1111111111111111
32-60-C-2,4,32,60,C,2,10,0.1
32-60-C-2,4,32,60,C,2,10,0.1
32-60-C-2,4,32,60,C,2,11,0.09090909090909091
32-60-C-2,4,32,60,C,2,11,0.09090909090909091
32-60-C-2,4,32,60,C,2,11,0.09090909090909091
32-60-C-2,4,32,60,C,2,11,0.09090909090909091
32-60-C-2,4,32,60,C,2,11,0.09090909090909091
32-60-C-2,4,32,60,C,2,11,0.09090909090909091
32-60-C-2,4,32,60,C,2,15,0.06666666666666667
32-60-C-2,4,32,60,C,2,15,0.06666666666666667
32-60-C-2,4,32,60,C,2,15,0.06666666666666667
32-60-C-2,4,32,60,C,2,15,0.06666666666666667
32-60-C-3,4,32,60,C,3,6,0.16666666666666666
32-60-C-3,4,32,60,C,3,6,0.16666666666666666
32-60-C-3,4,32,60,C,3,6,0.16666666666666666
32-60-C-3,4,32,60,C,3,6,0.16666666666666666
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,7,0.14285714285714285
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,8,0.125
32-60-C-3,4,32,60,C,3,9,0.1111111111111111
32-60-C-3,4,32,60,C,3,9,0.1111111111111111
32-60-C-3,4,32,60,C,3,10,0.1
32-60-C-3,4,32,60,C,3,10,0.1
32-60-C-3,4,32,60,C,3,11,0.09090909090909091
32-60-C-3,4,32,60,C,3,11,0.09090909090909091
32-60-C-3,4,32,60,C,3,11,0.09090909090909091
32-60-C-3,4,32,60,C,3,11,0.09090909090909091
32-60-C-3,4,32,60,C,3,11,0.09090909090909091
32-60-C-3,4,32,60,C,3,12,0.08333333333333333
32-60-C-3,4,32,60,C,3,12,0.08333333333333333
32-60-C-3,4,32,60,C,3,14,0.07142857142857142
32-60-C-3,4,32,60,C,3,16,0.0625
32-60-C-3,4,32,60,C,3,16,0.0625
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,7,0.14285714285714285
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-1,4,32,60,E,1,8,0.125
32-60-E-2,4,32,60,E,2,6,0.16666666666666666
32-60-E-2,4,32,60,E,2,6,0.16666666666666666
32-60-E-2,4,32,60,E,2,6,0.16666666666666666
32-60-E-2,4,32,60,E,2,6,0.16666666666666666
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,7,0.14285714285714285
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,8,0.125
32-60-E-2,4,32,60,E,2,9,0.1111111111111111
32-60-E-3,4,32,60,E,3,6,0.16666666666666666
32-60-E-3,4,32,60,E,3,6,0.16666666666666666
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,7,0.14285714285714285
32-60-E-3,4,32,60,E,3,8,0.125
32-60-E-3,4,32,60,E,3,8,0.125
32-60-E-3,4,32,60,E,3,8,0.125
